Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
3684,Rohit Saha,the girl is so irresistible,0,0,2019-04-01T03:12:21Z,1,3,4,"['the', 'girl', 'is', 'so', 'irresistible']","['the', 'girl', 'is', 'so', 'irresist']",0.4795,0.0,0.562,0.43799999999999994,0.0,0.0,1.2,0,0,neu
3685,Ash A,superb amazing concept nicely executed actually out of the box keep it up guys y,0,0,2019-04-01T03:12:21Z,1,3,4,"['superb', 'amazing', 'concept', 'nicely', 'executed', 'actually', 'out', 'of', 'the', 'box', 'keep', 'it', 'up', 'guys', 'y']","['superb', 'amaz', 'concept', 'nice', 'execut', 'actual', 'out', 'of', 'the', 'box', 'keep', 'it', 'up', 'guy', 'y']",0.8957,0.0,0.505,0.495,0.55,0.75,0.3333333333333333,0,0,neu
3686,GAURAV PANDEY,i m a gigolo in delhi gurgaon imt manesar gurugram service provider call me for any female thank you 9696577069,0,0,2019-04-01T01:54:14Z,1,1,4,"['i', 'm', 'a', 'gigolo', 'in', 'delhi', 'gurgaon', 'imt', 'manesar', 'gurugram', 'service', 'provider', 'call', 'me', 'for', 'any', 'female', 'thank', 'you', '9696577069']","['i', 'm', 'a', 'gigolo', 'in', 'delhi', 'gurgaon', 'imt', 'manesar', 'gurugram', 'servic', 'provid', 'call', 'me', 'for', 'ani', 'femal', 'thank', 'you', '9696577069']",0.3612,0.0,0.865,0.135,0.0,0.16666666666666666,0.55,0,0,neu
3687,himu himaja,it s a great idea awesome performance by both of u,0,0,2019-04-01T01:54:14Z,1,1,4,"['it', 's', 'a', 'great', 'idea', 'awesome', 'performance', 'by', 'both', 'of', 'u']","['it', 's', 'a', 'great', 'idea', 'awesom', 'perform', 'by', 'both', 'of', 'u']",0.8481,0.0,0.423,0.5770000000000001,0.9,0.875,0.7272727272727273,0,0,pos
3688,Rishabh Sehgal,thumbs up ps the clothes were way too much for a c bal of 3 5 inr,0,0,2019-03-31T22:35:16Z,31,22,3,"['thumbs', 'up', 'ps', 'the', 'clothes', 'were', 'way', 'too', 'much', 'for', 'a', 'c', 'bal', 'of', '3', '5', 'inr']","['thumb', 'up', 'ps', 'the', 'cloth', 'were', 'way', 'too', 'much', 'for', 'a', 'c', 'bal', 'of', '3', '5', 'inr']",0.0,0.0,1.0,0.0,0.2,0.2,0.29411764705882354,0,0,neu
3689,Charlie Wolf,agr me salary hota to thok deta bo bi din me 3 bar,0,0,2019-03-31T22:35:16Z,31,22,3,"['agr', 'me', 'salary', 'hota', 'to', 'thok', 'deta', 'bo', 'bi', 'din', 'me', '3', 'bar']","['agr', 'me', 'salari', 'hota', 'to', 'thok', 'deta', 'bo', 'bi', 'din', 'me', '3', 'bar']",0.0,0.0,1.0,0.0,0.0,0.0,0.7692307692307692,0,0,neu
3690,animesh,awesome concept nice acting as well well done and wamiqa you are too cute,0,0,2019-03-31T22:31:28Z,31,22,3,"['awesome', 'concept', 'nice', 'acting', 'as', 'well', 'well', 'done', 'and', 'wamiqa', 'you', 'are', 'too', 'cute']","['awesom', 'concept', 'nice', 'act', 'as', 'well', 'well', 'done', 'and', 'wamiqa', 'you', 'are', 'too', 'cute']",0.9201,0.0,0.39,0.61,0.525,0.75,0.4285714285714285,0,0,pos
3691,KIRA,she is really cute if i was salary i spent whole amount for her nb not for unnecessary things though,0,0,2019-03-31T22:31:28Z,31,22,3,"['she', 'is', 'really', 'cute', 'if', 'i', 'was', 'salary', 'i', 'spent', 'whole', 'amount', 'for', 'her', 'nb', 'not', 'for', 'unnecessary', 'things', 'though']","['she', 'is', 'realli', 'cute', 'if', 'i', 'was', 'salari', 'i', 'spent', 'whole', 'amount', 'for', 'her', 'nb', 'not', 'for', 'unnecessari', 'thing', 'though']",0.5095,0.0,0.838,0.162,0.05000000000000002,0.6,0.8000000000000002,0,0,neu
3692,Shikha Rawat,guys u rock it,0,0,2019-03-31T20:23:47Z,31,20,3,"['guys', 'u', 'rock', 'it']","['guy', 'u', 'rock', 'it']",0.0,0.0,1.0,0.0,0.0,0.0,0.5,0,0,neu
3693,Pari mittal,what a nice concept osm yaar,2,0,2019-03-31T20:23:47Z,31,20,3,"['what', 'a', 'nice', 'concept', 'osm', 'yaar']","['what', 'a', 'nice', 'concept', 'osm', 'yaar']",0.4215,0.0,0.588,0.41200000000000003,0.6,1.0,0.3333333333333333,0,1,neu
3694,Subhash Narayanan,wamiqa gabbi is such an wonderful actress i recommend everyone to watch her malayalam movie godha check the video songs from the movie godha wow song https www youtube com watch v 39cffvyqsqwaaro nenjil song https www youtube com watch v usjkhu8k1gs,1,0,2019-03-31T17:17:44Z,31,17,3,"['wamiqa', 'gabbi', 'is', 'such', 'an', 'wonderful', 'actress', 'i', 'recommend', 'everyone', 'to', 'watch', 'her', 'malayalam', 'movie', 'godha', 'check', 'the', 'video', 'songs', 'from', 'the', 'movie', 'godha', 'wow', 'song', 'https', 'www', 'youtube', 'com', 'watch', 'v', '39cffvyqsqwaaro', 'nenjil', 'song', 'https', 'www', 'youtube', 'com', 'watch', 'v', 'usjkhu8k1gs']","['wamiqa', 'gabbi', 'is', 'such', 'an', 'wonder', 'actress', 'i', 'recommend', 'everyon', 'to', 'watch', 'her', 'malayalam', 'movi', 'godha', 'check', 'the', 'video', 'song', 'from', 'the', 'movi', 'godha', 'wow', 'song', 'https', 'www', 'youtub', 'com', 'watch', 'v', '39cffvyqsqwaaro', 'nenjil', 'song', 'https', 'www', 'youtub', 'com', 'watch', 'v', 'usjkhu8k1g']",0.875,0.0,0.7829999999999999,0.217,0.3666666666666667,0.8333333333333334,0.5714285714285714,0,1,neu
3695,Dhwanil Dalvi,arre koi actress ka insta username reply karo na plz,0,0,2019-03-31T17:17:44Z,31,17,3,"['arre', 'koi', 'actress', 'ka', 'insta', 'username', 'reply', 'karo', 'na', 'plz']","['arr', 'koi', 'actress', 'ka', 'insta', 'usernam', 'repli', 'karo', 'na', 'plz']",0.0772,0.0,0.8740000000000001,0.126,0.0,0.0,0.2,0,0,neu
3696,PRUTHVI SIRGOND,it was just awesome loved this too much,0,0,2019-03-31T16:09:39Z,31,16,3,"['it', 'was', 'just', 'awesome', 'loved', 'this', 'too', 'much']","['it', 'was', 'just', 'awesom', 'love', 'this', 'too', 'much']",0.8402,0.0,0.429,0.5710000000000001,0.6333333333333333,0.6666666666666666,0.25,0,0,pos
3697,Amrit Pal Singh,now make the opposite if salary was a girl salary would be stripped in one week,0,0,2019-03-31T16:09:39Z,31,16,3,"['now', 'make', 'the', 'opposite', 'if', 'salary', 'was', 'a', 'girl', 'salary', 'would', 'be', 'stripped', 'in', 'one', 'week']","['now', 'make', 'the', 'opposit', 'if', 'salari', 'was', 'a', 'girl', 'salari', 'would', 'be', 'strip', 'in', 'one', 'week']",0.0,0.0,1.0,0.0,0.0,0.0,1.4375,0,0,neu
3698,Reuben Joseph,the best part is filtercopy would not have spent a single rupee on this the whole thing would have been funded by zap cars extrodinary concept though,0,0,2019-03-31T14:01:10Z,31,14,3,"['the', 'best', 'part', 'is', 'filtercopy', 'would', 'not', 'have', 'spent', 'a', 'single', 'rupee', 'on', 'this', 'the', 'whole', 'thing', 'would', 'have', 'been', 'funded', 'by', 'zap', 'cars', 'extrodinary', 'concept', 'though']","['the', 'best', 'part', 'is', 'filtercopi', 'would', 'not', 'have', 'spent', 'a', 'singl', 'rupe', 'on', 'this', 'the', 'whole', 'thing', 'would', 'have', 'been', 'fund', 'by', 'zap', 'car', 'extrodinari', 'concept', 'though']",0.6369,0.0,0.856,0.14400000000000002,0.2571428571428572,0.25357142857142856,0.2222222222222222,0,0,neu
3699,smile please,very good concept,0,0,2019-03-31T14:01:10Z,31,14,3,"['very', 'good', 'concept']","['veri', 'good', 'concept']",0.4927,0.0,0.385,0.615,0.91,0.7800000000000001,0.0,0,0,pos
3700,Santhosh Ganesan,filtercopy the master of scripts,0,0,2019-03-31T10:35:34Z,31,10,3,"['filtercopy', 'the', 'master', 'of', 'scripts']","['filtercopi', 'the', 'master', 'of', 'script']",0.0,0.0,1.0,0.0,0.0,0.0,0.4,0,0,neu
3701,Arvinds Vlogging,i think the writer of this is a man of creativity maan gey yaar kya soch hai tumhara ya tumhari the boy acts alwayz perfect he should be in bollywood and the girl was awesome it doesnt feel like she is acting,0,0,2019-03-31T10:35:34Z,31,10,3,"['i', 'think', 'the', 'writer', 'of', 'this', 'is', 'a', 'man', 'of', 'creativity', 'maan', 'gey', 'yaar', 'kya', 'soch', 'hai', 'tumhara', 'ya', 'tumhari', 'the', 'boy', 'acts', 'alwayz', 'perfect', 'he', 'should', 'be', 'in', 'bollywood', 'and', 'the', 'girl', 'was', 'awesome', 'it', 'doesnt', 'feel', 'like', 'she', 'is', 'acting']","['i', 'think', 'the', 'writer', 'of', 'this', 'is', 'a', 'man', 'of', 'creativ', 'maan', 'gey', 'yaar', 'kya', 'soch', 'hai', 'tumhara', 'ya', 'tumhari', 'the', 'boy', 'act', 'alwayz', 'perfect', 'he', 'should', 'be', 'in', 'bollywood', 'and', 'the', 'girl', 'was', 'awesom', 'it', 'doesnt', 'feel', 'like', 'she', 'is', 'act']",0.8515,0.043,0.742,0.214,0.6666666666666666,0.6666666666666666,0.5476190476190476,0,0,neu
3702,Muhammad Fardin,fd or sip to upset bethe hain,0,0,2019-03-31T08:54:47Z,31,8,3,"['fd', 'or', 'sip', 'to', 'upset', 'bethe', 'hain']","['fd', 'or', 'sip', 'to', 'upset', 'beth', 'hain']",-0.3818,0.302,0.698,0.0,0.0,0.0,0.42857142857142855,0,0,neu
3703,A G Artist,love this concept,0,0,2019-03-31T08:54:47Z,31,8,3,"['love', 'this', 'concept']","['love', 'this', 'concept']",0.6369,0.0,0.32299999999999995,0.677,0.5,0.6,1.6666666666666663,0,0,pos
3704,A G Artist,ary ye vohee nikka zaildar 2 wali nai hai masterni waoo she looks cute in this,0,0,2019-03-31T08:35:32Z,31,8,3,"['ary', 'ye', 'vohee', 'nikka', 'zaildar', '2', 'wali', 'nai', 'hai', 'masterni', 'waoo', 'she', 'looks', 'cute', 'in', 'this']","['ari', 'ye', 'vohe', 'nikka', 'zaildar', '2', 'wali', 'nai', 'hai', 'masterni', 'waoo', 'she', 'look', 'cute', 'in', 'this']",0.4588,0.0,0.8240000000000001,0.17600000000000002,0.5,1.0,0.25,0,0,neu
3705,Shreyanshi Maurya,1st july was my birthday,0,0,2019-03-31T08:35:32Z,31,8,3,"['1st', 'july', 'was', 'my', 'birthday']","['1st', 'juli', 'was', 'my', 'birthday']",0.0,0.0,1.0,0.0,0.0,0.0,0.4,0,0,neu
3706,Shreyanshi Maurya,1st july was my birthday,0,0,2019-03-30T13:24:57Z,30,13,3,"['1st', 'july', 'was', 'my', 'birthday']","['1st', 'juli', 'was', 'my', 'birthday']",0.0,0.0,1.0,0.0,0.0,0.0,0.4,0,0,neu
3707,swagat pattajoshi,liked many more videos but never felt from the core of heart for any before just awesome,0,0,2019-03-30T13:24:57Z,30,13,3,"['liked', 'many', 'more', 'videos', 'but', 'never', 'felt', 'from', 'the', 'core', 'of', 'heart', 'for', 'any', 'before', 'just', 'awesome']","['like', 'mani', 'more', 'video', 'but', 'never', 'felt', 'from', 'the', 'core', 'of', 'heart', 'for', 'ani', 'befor', 'just', 'awesom']",0.8201,0.0,0.665,0.335,0.65,0.7,0.0,0,0,neu
3708,VFX Blogger,first of all someone over here earns below 20k,0,0,2019-03-30T09:44:45Z,30,9,3,"['first', 'of', 'all', 'someone', 'over', 'here', 'earns', 'below', '20k']","['first', 'of', 'all', 'someon', 'over', 'here', 'earn', 'below', '20k']",0.0,0.0,1.0,0.0,0.25,0.3333333333333333,0.0,0,0,neu
3709,rudraksh dharma,it was a great concept,0,0,2019-03-30T09:44:45Z,30,9,3,"['it', 'was', 'a', 'great', 'concept']","['it', 'was', 'a', 'great', 'concept']",0.6249,0.0,0.423,0.5770000000000001,0.8,0.75,0.4,0,0,pos
3710,The Explorer,such a new thing u people have created well done,0,0,2019-03-30T09:35:42Z,30,9,3,"['such', 'a', 'new', 'thing', 'u', 'people', 'have', 'created', 'well', 'done']","['such', 'a', 'new', 'thing', 'u', 'peopl', 'have', 'creat', 'well', 'done']",0.4767,0.0,0.594,0.406,0.06818181818181818,0.4772727272727273,0.0,0,0,neu
3711,BALAAJI M,good concept well acted,0,0,2019-03-30T09:35:42Z,30,9,3,"['good', 'concept', 'well', 'acted']","['good', 'concept', 'well', 'act']",0.6124,0.0,0.28600000000000003,0.7140000000000001,0.7,0.6000000000000001,0.0,0,0,pos
3712,Dibin Dilip,reality i just love my salary,0,0,2019-03-30T08:01:28Z,30,8,3,"['reality', 'i', 'just', 'love', 'my', 'salary']","['realiti', 'i', 'just', 'love', 'my', 'salari']",0.6369,0.0,0.488,0.512,0.5,0.6,2.333333333333333,0,0,pos
3713,Shreyash Ishaan,she is so beautiful,0,0,2019-03-30T08:01:28Z,30,8,3,"['she', 'is', 'so', 'beautiful']","['she', 'is', 'so', 'beauti']",0.7177,0.0,0.375,0.625,0.85,1.0,0.75,0,0,pos
3714,AVIJIT ROY,ohhh great i just love it,0,0,2019-03-30T07:59:48Z,30,7,3,"['ohhh', 'great', 'i', 'just', 'love', 'it']","['ohhh', 'great', 'i', 'just', 'love', 'it']",0.8519,0.0,0.265,0.735,0.65,0.675,1.1666666666666663,0,0,pos
3715,Raman Oberoi,the girl in this movie looks so cute,0,0,2019-03-30T07:59:48Z,30,7,3,"['the', 'girl', 'in', 'this', 'movie', 'looks', 'so', 'cute']","['the', 'girl', 'in', 'this', 'movi', 'look', 'so', 'cute']",0.5949,0.0,0.644,0.35600000000000004,0.5,1.0,1.125,0,0,neu
3716,Saurav Mishra,who else paused the video to see her salary,0,0,2019-03-30T06:30:45Z,30,6,3,"['who', 'else', 'paused', 'the', 'video', 'to', 'see', 'her', 'salary']","['who', 'els', 'paus', 'the', 'video', 'to', 'see', 'her', 'salari']",0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333337,0,0,neu
3717,The tech q,while cutting maid and elwctricity bill you forgot to add taxes agar taxes hote to pehele he beggar ban jata,0,0,2019-03-30T06:30:45Z,30,6,3,"['while', 'cutting', 'maid', 'and', 'elwctricity', 'bill', 'you', 'forgot', 'to', 'add', 'taxes', 'agar', 'taxes', 'hote', 'to', 'pehele', 'he', 'beggar', 'ban', 'jata']","['while', 'cut', 'maid', 'and', 'elwctric', 'bill', 'you', 'forgot', 'to', 'add', 'tax', 'agar', 'tax', 'hote', 'to', 'pehel', 'he', 'beggar', 'ban', 'jata']",-0.6249,0.221,0.779,0.0,-0.6,0.9,0.4,0,0,neu
3718,Amita Patil,wish i also have salary like veer,0,0,2019-03-30T06:24:29Z,30,6,3,"['wish', 'i', 'also', 'have', 'salary', 'like', 'veer']","['wish', 'i', 'also', 'have', 'salari', 'like', 'veer']",0.6369,0.0,0.435,0.565,0.0,0.0,1.9999999999999996,0,0,pos
3719,madhavi motamarry,funny but true,0,0,2019-03-30T06:24:29Z,30,6,3,"['funny', 'but', 'true']","['funni', 'but', 'true']",0.6858,0.0,0.15,0.85,0.3,0.825,1.3333333333333333,0,0,pos
3720,valie royal,seriously yaar awesome video teaches us not to waste our money on shopping n drinks,0,0,2019-03-29T09:11:05Z,29,9,3,"['seriously', 'yaar', 'awesome', 'video', 'teaches', 'us', 'not', 'to', 'waste', 'our', 'money', 'on', 'shopping', 'n', 'drinks']","['serious', 'yaar', 'awesom', 'video', 'teach', 'us', 'not', 'to', 'wast', 'our', 'money', 'on', 'shop', 'n', 'drink']",0.6939,0.08900000000000001,0.575,0.336,0.1555555555555556,0.5555555555555555,0.6666666666666666,0,0,neu
3721,Himanshu Kumar,really this video and concept both are just next level,0,0,2019-03-29T09:11:05Z,29,9,3,"['really', 'this', 'video', 'and', 'concept', 'both', 'are', 'just', 'next', 'level']","['realli', 'this', 'video', 'and', 'concept', 'both', 'are', 'just', 'next', 'level']",0.0,0.0,1.0,0.0,0.1,0.1,0.30000000000000004,0,0,neu
3722,Amit Chandel,i just love your concept guyz u r absolutely amazing keep rocking,0,0,2019-03-29T04:57:40Z,29,4,3,"['i', 'just', 'love', 'your', 'concept', 'guyz', 'u', 'r', 'absolutely', 'amazing', 'keep', 'rocking']","['i', 'just', 'love', 'your', 'concept', 'guyz', 'u', 'r', 'absolut', 'amaz', 'keep', 'rock']",0.8516,0.0,0.45799999999999996,0.542,0.55,0.75,0.5833333333333333,0,0,pos
3723,gigi malik,i felt so happy aft the ending it was like a real love story tho,0,0,2019-03-29T04:57:40Z,29,4,3,"['i', 'felt', 'so', 'happy', 'aft', 'the', 'ending', 'it', 'was', 'like', 'a', 'real', 'love', 'story', 'tho']","['i', 'felt', 'so', 'happi', 'aft', 'the', 'end', 'it', 'was', 'like', 'a', 'real', 'love', 'stori', 'tho']",0.8932,0.0,0.483,0.517,0.775,0.95,0.9333333333333332,0,0,pos
3724,adib ali,didnt wamiqa play in a malayalam movie godha gudacting though she luks so beautiful,0,0,2019-03-28T23:59:15Z,28,23,3,"['didnt', 'wamiqa', 'play', 'in', 'a', 'malayalam', 'movie', 'godha', 'gudacting', 'though', 'she', 'luks', 'so', 'beautiful']","['didnt', 'wamiqa', 'play', 'in', 'a', 'malayalam', 'movi', 'godha', 'gudact', 'though', 'she', 'luk', 'so', 'beauti']",0.6066,0.113,0.61,0.27699999999999997,0.85,1.0,0.7857142857142855,0,0,neu
3725,Nityashree Das,one of my favorite you tube videos i ever seen luv you filter copy,0,0,2019-03-28T23:59:15Z,28,23,3,"['one', 'of', 'my', 'favorite', 'you', 'tube', 'videos', 'i', 'ever', 'seen', 'luv', 'you', 'filter', 'copy']","['one', 'of', 'my', 'favorit', 'you', 'tube', 'video', 'i', 'ever', 'seen', 'luv', 'you', 'filter', 'copi']",0.4588,0.0,0.8,0.2,0.5,1.0,0.2857142857142857,0,0,neu
3726,krishna kumar,salary husband p both r equal equal,0,0,2019-03-28T23:57:39Z,28,23,3,"['salary', 'husband', 'p', 'both', 'r', 'equal', 'equal']","['salari', 'husband', 'p', 'both', 'r', 'equal', 'equal']",0.0,0.0,1.0,0.0,0.0,0.25,1.7142857142857135,0,0,neu
3727,SATYAJIT PANDA,simply mind blowing good interpretation for advertisementnew ways,0,0,2019-03-28T23:57:39Z,28,23,3,"['simply', 'mind', 'blowing', 'good', 'interpretation', 'for', 'advertisementnew', 'ways']","['simpli', 'mind', 'blow', 'good', 'interpret', 'for', 'advertisementnew', 'way']",0.4404,0.0,0.7070000000000001,0.293,0.35,0.4785714285714287,0.125,0,0,neu
3728,Rank Secure IAS Academy,out of the box,0,0,2019-03-28T16:12:22Z,28,16,3,"['out', 'of', 'the', 'box']","['out', 'of', 'the', 'box']",0.0,0.0,1.0,0.0,0.0,0.0,0.25,0,0,neu
3729,RIYEN MEHWALA,just love it man was too awesome never thought of romance between a girl and a salary really good content,0,0,2019-03-28T16:12:22Z,28,16,3,"['just', 'love', 'it', 'man', 'was', 'too', 'awesome', 'never', 'thought', 'of', 'romance', 'between', 'a', 'girl', 'and', 'a', 'salary', 'really', 'good', 'content']","['just', 'love', 'it', 'man', 'was', 'too', 'awesom', 'never', 'thought', 'of', 'romanc', 'between', 'a', 'girl', 'and', 'a', 'salari', 'realli', 'good', 'content']",0.8614,0.10300000000000001,0.493,0.40399999999999997,0.7333333333333334,0.7333333333333334,1.0000000000000002,0,0,neu
3730,Asutosh Routray,great work guys,0,0,2019-03-28T14:04:06Z,28,14,3,"['great', 'work', 'guys']","['great', 'work', 'guy']",0.6249,0.0,0.32799999999999996,0.672,0.8,0.75,1.3333333333333333,0,0,pos
3731,S Khan,salary ek prem katha the unique one,0,0,2019-03-28T14:04:06Z,28,14,3,"['salary', 'ek', 'prem', 'katha', 'the', 'unique', 'one']","['salari', 'ek', 'prem', 'katha', 'the', 'uniqu', 'one']",0.0,0.0,1.0,0.0,0.375,1.0,1.4285714285714282,0,0,neu
3732,Munj  warrior,that s asowme,0,0,2019-03-28T11:09:07Z,28,11,3,"['that', 's', 'asowme']","['that', 's', 'asowm']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
3733,asma khan,that s sooooo me kash zoomcar pak m bhi ho at least gadi wali base at tu poori ho,0,0,2019-03-28T11:09:07Z,28,11,3,"['that', 's', 'sooooo', 'me', 'kash', 'zoomcar', 'pak', 'm', 'bhi', 'ho', 'at', 'least', 'gadi', 'wali', 'base', 'at', 'tu', 'poori', 'ho']","['that', 's', 'sooooo', 'me', 'kash', 'zoomcar', 'pak', 'm', 'bhi', 'ho', 'at', 'least', 'gadi', 'wali', 'base', 'at', 'tu', 'poori', 'ho']",0.0,0.0,1.0,0.0,-0.55,0.7,0.0,0,0,neu
3734,Vivek Krishnan pv,such an amazing one one of the very bestand wamiqa gabbijust loved it,0,0,2019-03-28T08:26:21Z,28,8,3,"['such', 'an', 'amazing', 'one', 'one', 'of', 'the', 'very', 'bestand', 'wamiqa', 'gabbijust', 'loved', 'it']","['such', 'an', 'amaz', 'one', 'one', 'of', 'the', 'veri', 'bestand', 'wamiqa', 'gabbijust', 'love', 'it']",0.8271,0.0,0.588,0.41200000000000003,0.375,0.625,0.2307692307692308,0,0,neu
3735,Aarthi Balajee,very innovative concept,0,0,2019-03-28T08:26:21Z,28,8,3,"['very', 'innovative', 'concept']","['veri', 'innov', 'concept']",0.4927,0.0,0.385,0.615,0.65,1.0,0.3333333333333333,0,0,pos
3736,shayan hasan rizvi,out of the box superb,0,0,2019-03-27T09:43:17Z,27,9,3,"['out', 'of', 'the', 'box', 'superb']","['out', 'of', 'the', 'box', 'superb']",0.6249,0.0,0.494,0.506,1.0,1.0,0.2,0,0,pos
3737,Vivek Chouhan,missing you salary please credit soon nd hug me with your love,0,0,2019-03-27T09:43:17Z,27,9,3,"['missing', 'you', 'salary', 'please', 'credit', 'soon', 'nd', 'hug', 'me', 'with', 'your', 'love']","['miss', 'you', 'salari', 'pleas', 'credit', 'soon', 'nd', 'hug', 'me', 'with', 'your', 'love']",0.875,0.10300000000000001,0.327,0.57,0.15,0.325,1.4999999999999998,0,0,pos
3738,Aditya Lall,yup ultimately husband boyfriend hi kharch hota hai moral of the video was great,0,0,2019-03-26T08:07:04Z,26,8,3,"['yup', 'ultimately', 'husband', 'boyfriend', 'hi', 'kharch', 'hota', 'hai', 'moral', 'of', 'the', 'video', 'was', 'great']","['yup', 'ultim', 'husband', 'boyfriend', 'hi', 'kharch', 'hota', 'hai', 'moral', 'of', 'the', 'video', 'was', 'great']",0.6249,0.0,0.76,0.24,0.26666666666666666,0.6666666666666666,1.1428571428571426,0,0,neu
3739,HARJAP BRAR,what a unique idea awesome video,0,0,2019-03-26T08:07:04Z,26,8,3,"['what', 'a', 'unique', 'idea', 'awesome', 'video']","['what', 'a', 'uniqu', 'idea', 'awesom', 'video']",0.6249,0.0,0.494,0.506,0.6875,1.0,0.8333333333333333,0,0,pos
3740,Madhu Raut,ohhh it s me mza aa gya dekhkar hum isse watch later me kyo rakhe the kl hi dekh lena tha n,0,0,2019-03-25T17:59:40Z,25,17,3,"['ohhh', 'it', 's', 'me', 'mza', 'aa', 'gya', 'dekhkar', 'hum', 'isse', 'watch', 'later', 'me', 'kyo', 'rakhe', 'the', 'kl', 'hi', 'dekh', 'lena', 'tha', 'n']","['ohhh', 'it', 's', 'me', 'mza', 'aa', 'gya', 'dekhkar', 'hum', 'iss', 'watch', 'later', 'me', 'kyo', 'rakh', 'the', 'kl', 'hi', 'dekh', 'lena', 'tha', 'n']",0.0,0.0,1.0,0.0,0.0,0.0,0.2272727272727273,0,0,neu
3741,Prabhnoor Singh Gill,i watched this video just for wamiqa because she had played a role in punjabi movie with my fav ammy virk,0,0,2019-03-25T17:59:40Z,25,17,3,"['i', 'watched', 'this', 'video', 'just', 'for', 'wamiqa', 'because', 'she', 'had', 'played', 'a', 'role', 'in', 'punjabi', 'movie', 'with', 'my', 'fav', 'ammy', 'virk']","['i', 'watch', 'this', 'video', 'just', 'for', 'wamiqa', 'becaus', 'she', 'had', 'play', 'a', 'role', 'in', 'punjabi', 'movi', 'with', 'my', 'fav', 'ammi', 'virk']",0.6597,0.0,0.759,0.24100000000000002,0.0,0.0,0.14285714285714285,0,0,neu
