Unnamed: 0,Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,Reply_Class,Like_Class,sentiment_status
1247,Priya Das,that periodic table song was awesome i have studied chemistry and wish we could also have come up with something cool like that,0,1,2020-09-27T12:01:38Z,27,12,9,"['that', 'periodic', 'table', 'song', 'was', 'awesome', 'i', 'have', 'studied', 'chemistry', 'and', 'wish', 'we', 'could', 'also', 'have', 'come', 'up', 'with', 'something', 'cool', 'like', 'that']","['that', 'period', 'tabl', 'song', 'was', 'awesom', 'i', 'have', 'studi', 'chemistri', 'and', 'wish', 'we', 'could', 'also', 'have', 'come', 'up', 'with', 'someth', 'cool', 'like', 'that']",0.8909999999999999,0.0,0.608,0.392,0.675,0.825,0.652173913043478,1,0,1,0,neu
1248,Bechulalvinodkumar Jewellers,filtercopy is best because there are abuses are used,0,0,2020-09-27T05:52:58Z,27,5,9,"['filtercopy', 'is', 'best', 'because', 'there', 'are', 'abuses', 'are', 'used']","['filtercopi', 'is', 'best', 'becaus', 'there', 'are', 'abus', 'are', 'use']",0.1531,0.243,0.473,0.284,1.0,0.3,0.2222222222222222,0,0,0,0,neu
1249,ANEESH KUSHAL V S CHALLAPALLI,1 43 to 1 56i have done it numerous timeshow many of you do use this strategy as a tool,1,0,2020-09-27T05:52:58Z,27,5,9,"['1', '43', 'to', '1', '56i', 'have', 'done', 'it', 'numerous', 'timeshow', 'many', 'of', 'you', 'do', 'use', 'this', 'strategy', 'as', 'a', 'tool']","['1', '43', 'to', '1', '56i', 'have', 'done', 'it', 'numer', 'timeshow', 'mani', 'of', 'you', 'do', 'use', 'this', 'strategi', 'as', 'a', 'tool']",0.0,0.0,1.0,0.0,0.25,0.5,0.2,0,1,0,1,neu
1250,Barsha Priyadarshini,filter copy poore periodic table pe song banado bhai badii meherbani hogi,0,0,2020-09-26T16:33:27Z,26,16,9,"['filter', 'copy', 'poore', 'periodic', 'table', 'pe', 'song', 'banado', 'bhai', 'badii', 'meherbani', 'hogi']","['filter', 'copi', 'poor', 'period', 'tabl', 'pe', 'song', 'banado', 'bhai', 'badii', 'meherbani', 'hogi']",0.0,0.0,1.0,0.0,0.0,0.0,0.9166666666666669,0,0,0,0,neu
1251,Protim Mondol,as how ihave been in contact with you,0,0,2020-09-26T16:33:27Z,26,16,9,"['as', 'how', 'ihave', 'been', 'in', 'contact', 'with', 'you']","['as', 'how', 'ihav', 'been', 'in', 'contact', 'with', 'you']",0.0,0.0,1.0,0.0,0.0,0.0,0.375,0,0,0,0,neu
1252,Kabita Kar,what is the meaning of khaleesi and cersei can anyone please tell me,0,1,2020-09-26T12:14:15Z,26,12,9,"['what', 'is', 'the', 'meaning', 'of', 'khaleesi', 'and', 'cersei', 'can', 'anyone', 'please', 'tell', 'me']","['what', 'is', 'the', 'mean', 'of', 'khaleesi', 'and', 'cersei', 'can', 'anyon', 'pleas', 'tell', 'me']",0.3182,0.0,0.8390000000000001,0.161,0.0,0.0,0.38461538461538464,1,0,1,0,neu
1253,Francis Cornelio,who all came here for ashishlike,3,0,2020-09-26T12:14:15Z,26,12,9,"['who', 'all', 'came', 'here', 'for', 'ashishlike']","['who', 'all', 'came', 'here', 'for', 'ashishlik']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1254,SANJAY LAWATE,it s real life,0,0,2020-09-25T09:57:45Z,25,9,9,"['it', 's', 'real', 'life']","['it', 's', 'real', 'life']",0.0,0.0,1.0,0.0,0.2,0.30000000000000004,0.5,0,0,0,0,neu
1255,Victor Paul,holi pe nasha karke rabbi ne charas fooka wow plzz ashish give us 2nd group elements also as a song,3,0,2020-09-25T09:57:45Z,25,9,9,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'fooka', 'wow', 'plzz', 'ashish', 'give', 'us', '2nd', 'group', 'elements', 'also', 'as', 'a', 'song']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'fooka', 'wow', 'plzz', 'ashish', 'give', 'us', '2nd', 'group', 'element', 'also', 'as', 'a', 'song']",0.5859,0.0,0.826,0.174,0.05,0.5,0.4,0,1,0,1,neu
1256,Muneer Ahmed,this is good video,0,0,2020-09-25T07:48:08Z,25,7,9,"['this', 'is', 'good', 'video']","['this', 'is', 'good', 'video']",0.4404,0.0,0.508,0.4920000000000001,0.7,0.6000000000000001,0.75,0,0,0,0,neu
1257,XYZ,holi pe nasha karke rabbi ne charas phooka best dialogue everb,3,0,2020-09-25T07:48:08Z,25,7,9,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'phooka', 'best', 'dialogue', 'everb']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'phooka', 'best', 'dialogu', 'everb']",0.6369,0.0,0.7040000000000001,0.29600000000000004,1.0,0.3,0.2727272727272727,0,1,0,1,neu
1258,Rupayan Tudu,ashish is truly amazing,2,0,2020-09-24T16:05:40Z,24,16,9,"['ashish', 'is', 'truly', 'amazing']","['ashish', 'is', 'truli', 'amaz']",0.7717,0.0,0.23,0.77,0.6000000000000001,0.9,0.25,0,1,0,1,pos
1259,Anurag Yadav,04 20 thermodynamic,0,0,2020-09-24T16:05:40Z,24,16,9,"['04', '20', 'thermodynamic']","['04', '20', 'thermodynam']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1260,Kritika Oberoi,both are nice,1,0,2020-09-23T10:55:15Z,23,10,9,"['both', 'are', 'nice']","['both', 'are', 'nice']",0.4215,0.0,0.417,0.583,0.6,1.0,0.6666666666666666,0,1,0,1,pos
1261,Rabab MIRZA,this mom bleessinwill surely make you a guru during exam,4,0,2020-09-23T10:55:15Z,23,10,9,"['this', 'mom', 'bleessinwill', 'surely', 'make', 'you', 'a', 'guru', 'during', 'exam']","['this', 'mom', 'bleessinwil', 'sure', 'make', 'you', 'a', 'guru', 'dure', 'exam']",0.4404,0.0,0.7340000000000001,0.266,0.5,0.8888888888888888,0.7999999999999999,0,1,0,1,neu
1262,starry night7564,any commerce students,0,0,2020-09-23T05:28:32Z,23,5,9,"['any', 'commerce', 'students']","['ani', 'commerc', 'student']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,neu
1263,Simran Goel,holi pe nashs karke rabbi ne charas fooka,4,0,2020-09-23T05:28:32Z,23,5,9,"['holi', 'pe', 'nashs', 'karke', 'rabbi', 'ne', 'charas', 'fooka']","['holi', 'pe', 'nash', 'kark', 'rabbi', 'ne', 'chara', 'fooka']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1264,Samiksha Eati,omg periodic table yaad krne ki technic tofadilove u guys yrr amazing ho aaplog,7,0,2020-09-23T05:24:23Z,23,5,9,"['omg', 'periodic', 'table', 'yaad', 'krne', 'ki', 'technic', 'tofadilove', 'u', 'guys', 'yrr', 'amazing', 'ho', 'aaplog']","['omg', 'period', 'tabl', 'yaad', 'krne', 'ki', 'technic', 'tofadilov', 'u', 'guy', 'yrr', 'amaz', 'ho', 'aaplog']",0.5859,0.0,0.759,0.241,0.6000000000000001,0.9,0.2857142857142857,0,1,0,1,neu
1265,Seema Singh,hi you are making sooo good and funny video,1,0,2020-09-23T05:24:23Z,23,5,9,"['hi', 'you', 'are', 'making', 'sooo', 'good', 'and', 'funny', 'video']","['hi', 'you', 'are', 'make', 'sooo', 'good', 'and', 'funni', 'video']",0.7003,0.0,0.547,0.453,0.475,0.8,0.5555555555555556,0,1,0,1,neu
1266,All hail hitman bang,mera friday se exam suru heh plz pray for me,1,0,2020-09-23T04:25:09Z,23,4,9,"['mera', 'friday', 'se', 'exam', 'suru', 'heh', 'plz', 'pray', 'for', 'me']","['mera', 'friday', 'se', 'exam', 'suru', 'heh', 'plz', 'pray', 'for', 'me']",0.25,0.131,0.574,0.295,0.0,0.0,0.7,0,1,0,1,neu
1267,The Devilz Zone,i ve watched this video when i was in 8th grade and now i m in ninth but i forgot to learn the periodic table in this way but its really funny,0,0,2020-09-23T04:25:09Z,23,4,9,"['i', 've', 'watched', 'this', 'video', 'when', 'i', 'was', 'in', '8th', 'grade', 'and', 'now', 'i', 'm', 'in', 'ninth', 'but', 'i', 'forgot', 'to', 'learn', 'the', 'periodic', 'table', 'in', 'this', 'way', 'but', 'its', 'really', 'funny']","['i', 've', 'watch', 'this', 'video', 'when', 'i', 'was', 'in', '8th', 'grade', 'and', 'now', 'i', 'm', 'in', 'ninth', 'but', 'i', 'forgot', 'to', 'learn', 'the', 'period', 'tabl', 'in', 'this', 'way', 'but', 'it', 'realli', 'funni']",0.6474,0.0,0.858,0.142,0.25,1.0,0.40625,0,0,0,0,neu
1268,ANKUSH SAVITA,only speak in gaali in video b coz gaali is good for health,2,0,2020-09-22T15:43:11Z,22,15,9,"['only', 'speak', 'in', 'gaali', 'in', 'video', 'b', 'coz', 'gaali', 'is', 'good', 'for', 'health']","['onli', 'speak', 'in', 'gaali', 'in', 'video', 'b', 'coz', 'gaali', 'is', 'good', 'for', 'health']",0.4404,0.0,0.7909999999999999,0.209,0.35,0.8,0.8461538461538459,0,1,0,1,neu
1269,Sohini Dey,if we could colour xerox money,0,0,2020-09-22T15:43:11Z,22,15,9,"['if', 'we', 'could', 'colour', 'xerox', 'money']","['if', 'we', 'could', 'colour', 'xerox', 'money']",0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0,0,0,0,neu
1270,Subarna Rani Chakraborty,well i m a big fan of ashish sharma sir,2,0,2020-09-22T10:40:04Z,22,10,9,"['well', 'i', 'm', 'a', 'big', 'fan', 'of', 'ashish', 'sharma', 'sir']","['well', 'i', 'm', 'a', 'big', 'fan', 'of', 'ashish', 'sharma', 'sir']",0.5267,0.0,0.532,0.468,0.0,0.1,0.30000000000000004,0,1,0,1,neu
1271,Subarna Rani Chakraborty,ashish took name of ashish sharma was it random or he was trying to speak as actor ashish sharma if anyone knows please reply,1,0,2020-09-22T10:40:04Z,22,10,9,"['ashish', 'took', 'name', 'of', 'ashish', 'sharma', 'was', 'it', 'random', 'or', 'he', 'was', 'trying', 'to', 'speak', 'as', 'actor', 'ashish', 'sharma', 'if', 'anyone', 'knows', 'please', 'reply']","['ashish', 'took', 'name', 'of', 'ashish', 'sharma', 'was', 'it', 'random', 'or', 'he', 'was', 'tri', 'to', 'speak', 'as', 'actor', 'ashish', 'sharma', 'if', 'anyon', 'know', 'pleas', 'repli']",0.3182,0.0,0.909,0.091,-0.5,0.5,0.4583333333333334,0,1,0,1,neu
1272,Drake and Josh,hit like if you understood all the abuse at 4 26,10,0,2020-09-21T15:16:11Z,21,15,9,"['hit', 'like', 'if', 'you', 'understood', 'all', 'the', 'abuse', 'at', '4', '26']","['hit', 'like', 'if', 'you', 'understood', 'all', 'the', 'abus', 'at', '4', '26']",-0.4019,0.28600000000000003,0.544,0.17,0.0,0.0,0.6363636363636365,0,1,0,1,neu
1273,Progress is my intention motivational video,watch this awesome video https youtu be e8b akrqanw,0,0,2020-09-21T15:16:11Z,21,15,9,"['watch', 'this', 'awesome', 'video', 'https', 'youtu', 'be', 'e8b', 'akrqanw']","['watch', 'this', 'awesom', 'video', 'https', 'youtu', 'be', 'e8b', 'akrqanw']",0.6249,0.0,0.6609999999999999,0.339,1.0,1.0,0.4444444444444444,0,0,0,0,neu
1274,Manish Acharya,you tube comedy kingonly legend ever,5,0,2020-09-21T05:30:36Z,21,5,9,"['you', 'tube', 'comedy', 'kingonly', 'legend', 'ever']","['you', 'tube', 'comedi', 'kingon', 'legend', 'ever']",0.3612,0.0,0.667,0.333,0.0,0.0,0.6666666666666666,0,1,0,1,neu
1275,Richa Kalita,ashish,0,0,2020-09-21T05:30:36Z,21,5,9,['ashish'],['ashish'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1276,Rahul pro,omg i had always problem while learning the periodic tables but now a great thanks to u,0,0,2020-09-21T04:59:10Z,21,4,9,"['omg', 'i', 'had', 'always', 'problem', 'while', 'learning', 'the', 'periodic', 'tables', 'but', 'now', 'a', 'great', 'thanks', 'to', 'u']","['omg', 'i', 'had', 'alway', 'problem', 'while', 'learn', 'the', 'period', 'tabl', 'but', 'now', 'a', 'great', 'thank', 'to', 'u']",0.8641,0.083,0.4920000000000001,0.425,0.5,0.475,0.4705882352941177,0,0,0,0,neu
1277,Preeya Shetty,my neet exam,0,0,2020-09-21T04:59:10Z,21,4,9,"['my', 'neet', 'exam']","['my', 'neet', 'exam']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,neu
1278,Melodious Theme,i try to get motivations by watching these kinda videos,21,1,2020-09-20T08:40:21Z,20,8,9,"['i', 'try', 'to', 'get', 'motivations', 'by', 'watching', 'these', 'kinda', 'videos']","['i', 'tri', 'to', 'get', 'motiv', 'by', 'watch', 'these', 'kinda', 'video']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,neu
1279,m s  agarwal,https youtu be fw dorhrgd0watch and suscribe,1,0,2020-09-20T08:40:21Z,20,8,9,"['https', 'youtu', 'be', 'fw', 'dorhrgd0watch', 'and', 'suscribe']","['https', 'youtu', 'be', 'fw', 'dorhrgd0watch', 'and', 'suscrib']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1280,Banri Lyngkhoi,ashish the best,0,0,2020-09-20T03:28:41Z,20,3,9,"['ashish', 'the', 'best']","['ashish', 'the', 'best']",0.6369,0.0,0.32299999999999995,0.677,1.0,0.3,0.6666666666666666,0,0,0,0,pos
1281,HUDA PARVEZ,so cute mother,0,0,2020-09-20T03:28:41Z,20,3,9,"['so', 'cute', 'mother']","['so', 'cute', 'mother']",0.5095,0.0,0.378,0.622,0.5,1.0,2.333333333333333,0,0,0,0,pos
1282,DISASTER S8,yaar who notice that bhagban ke mandir main calendar pe odia main navakalebar likha thalove from state odisha,0,0,2020-09-19T15:21:04Z,19,15,9,"['yaar', 'who', 'notice', 'that', 'bhagban', 'ke', 'mandir', 'main', 'calendar', 'pe', 'odia', 'main', 'navakalebar', 'likha', 'thalove', 'from', 'state', 'odisha']","['yaar', 'who', 'notic', 'that', 'bhagban', 'ke', 'mandir', 'main', 'calendar', 'pe', 'odia', 'main', 'navakalebar', 'likha', 'thalov', 'from', 'state', 'odisha']",0.0,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,neu
1283,Sujal Junior10,2 00 that part,2,0,2020-09-19T15:21:04Z,19,15,9,"['2', '00', 'that', 'part']","['2', '00', 'that', 'part']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1284,elec tricktrick with Parth Puranik,bhai ashish tere kitne youtube chanel hain,0,0,2020-09-19T09:41:01Z,19,9,9,"['bhai', 'ashish', 'tere', 'kitne', 'youtube', 'chanel', 'hain']","['bhai', 'ashish', 'tere', 'kitn', 'youtub', 'chanel', 'hain']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1285,Sufiyan,who is here for ashish,0,0,2020-09-19T09:41:01Z,19,9,9,"['who', 'is', 'here', 'for', 'ashish']","['who', 'is', 'here', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1286,Book Lover,tbh my parents have never asked me to go study you are lucky if you have parents like that,8,0,2020-09-19T05:58:27Z,19,5,9,"['tbh', 'my', 'parents', 'have', 'never', 'asked', 'me', 'to', 'go', 'study', 'you', 'are', 'lucky', 'if', 'you', 'have', 'parents', 'like', 'that']","['tbh', 'my', 'parent', 'have', 'never', 'ask', 'me', 'to', 'go', 'studi', 'you', 'are', 'lucki', 'if', 'you', 'have', 'parent', 'like', 'that']",0.6486,0.0,0.762,0.238,0.3333333333333333,0.8333333333333334,0.3157894736842105,0,1,0,1,neu
1287,LOVE YOU MESSI,only for ashislove u ashis from bangladesh,1,0,2020-09-19T05:58:27Z,19,5,9,"['only', 'for', 'ashislove', 'u', 'ashis', 'from', 'bangladesh']","['onli', 'for', 'ashislov', 'u', 'ashi', 'from', 'bangladesh']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,neu
1288,Neeta Patil,ashish in mib it is cool,1,0,2020-09-18T11:10:17Z,18,11,9,"['ashish', 'in', 'mib', 'it', 'is', 'cool']","['ashish', 'in', 'mib', 'it', 'is', 'cool']",0.3182,0.0,0.685,0.315,0.35,0.65,0.3333333333333333,0,1,0,1,neu
1289,B DUDE,i know your intro song,0,0,2020-09-18T11:10:17Z,18,11,9,"['i', 'know', 'your', 'intro', 'song']","['i', 'know', 'your', 'intro', 'song']",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,neu
1290,Nitu Chandel,i learn my exam time,0,0,2020-09-17T14:48:14Z,17,14,9,"['i', 'learn', 'my', 'exam', 'time']","['i', 'learn', 'my', 'exam', 'time']",0.0,0.0,1.0,0.0,0.0,0.0,1.2,0,0,0,0,neu
1291,Rozam Mehboob,hit like for aashish chanchalani,1,0,2020-09-17T14:48:14Z,17,14,9,"['hit', 'like', 'for', 'aashish', 'chanchalani']","['hit', 'like', 'for', 'aashish', 'chanchalani']",0.3612,0.0,0.615,0.385,0.0,0.0,0.8,0,1,0,1,neu
1292,prem  payal rapp and beat boxing,asish always my favorite,1,0,2020-09-17T11:37:39Z,17,11,9,"['asish', 'always', 'my', 'favorite']","['asish', 'alway', 'my', 'favorit']",0.4588,0.0,0.5,0.5,0.5,1.0,0.5,0,1,0,1,neu
1293,AssaultOPS,thanks for the periodic table trick,21,0,2020-09-17T11:37:39Z,17,11,9,"['thanks', 'for', 'the', 'periodic', 'table', 'trick']","['thank', 'for', 'the', 'period', 'tabl', 'trick']",0.4019,0.14800000000000002,0.494,0.358,0.2,0.2,1.0,0,1,0,1,neu
1294,Esha Arts,hit like for ashish chanchlani,0,0,2020-09-17T09:18:30Z,17,9,9,"['hit', 'like', 'for', 'ashish', 'chanchlani']","['hit', 'like', 'for', 'ashish', 'chanchlani']",0.3612,0.0,0.615,0.385,0.0,0.0,0.8,0,0,0,0,neu
1295,Rafatul Islam,holi pa nesha karka rabbi na cherash fuka love from bangladesh love your video ashish chanchlani,32,0,2020-09-17T09:18:30Z,17,9,9,"['holi', 'pa', 'nesha', 'karka', 'rabbi', 'na', 'cherash', 'fuka', 'love', 'from', 'bangladesh', 'love', 'your', 'video', 'ashish', 'chanchlani']","['holi', 'pa', 'nesha', 'karka', 'rabbi', 'na', 'cherash', 'fuka', 'love', 'from', 'bangladesh', 'love', 'your', 'video', 'ashish', 'chanchlani']",0.8555,0.0,0.625,0.375,0.5,0.6,0.8125,0,1,0,1,neu
1296,Rajneesh Begwani,you left we won t be able to enjoy yourself ashish never leave youtube i am huge fan,0,0,2020-09-16T11:42:45Z,16,11,9,"['you', 'left', 'we', 'won', 't', 'be', 'able', 'to', 'enjoy', 'yourself', 'ashish', 'never', 'leave', 'youtube', 'i', 'am', 'huge', 'fan']","['you', 'left', 'we', 'won', 't', 'be', 'abl', 'to', 'enjoy', 'yourself', 'ashish', 'never', 'leav', 'youtub', 'i', 'am', 'huge', 'fan']",0.8921,0.0,0.465,0.535,0.325,0.50625,0.4444444444444445,0,0,0,0,pos
1297,235 B 8 Sabbir Ahmed Sumon,ashish ka hai 1o m to honahi tha,0,0,2020-09-16T11:42:45Z,16,11,9,"['ashish', 'ka', 'hai', '1o', 'm', 'to', 'honahi', 'tha']","['ashish', 'ka', 'hai', '1o', 'm', 'to', 'honahi', 'tha']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1298,Short Story Mania,who are here from neptune,6,0,2020-09-16T06:42:45Z,16,6,9,"['who', 'are', 'here', 'from', 'neptune']","['who', 'are', 'here', 'from', 'neptun']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1299,Gurdail Singh,stree film per video banao please,0,0,2020-09-16T06:42:45Z,16,6,9,"['stree', 'film', 'per', 'video', 'banao', 'please']","['stree', 'film', 'per', 'video', 'banao', 'pleas']",0.3182,0.0,0.685,0.315,0.0,0.0,0.6666666666666666,0,0,0,0,neu
1300,Varsha Ramesh,who came here for ashish,0,0,2020-09-15T09:19:05Z,15,9,9,"['who', 'came', 'here', 'for', 'ashish']","['who', 'came', 'here', 'for', 'ashish']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1301,Nir Limbu,ashish chanchalan,0,0,2020-09-15T09:19:05Z,15,9,9,"['ashish', 'chanchalan']","['ashish', 'chanchalan']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,neu
1302,Affan Hamza,ashis ki video chouria,1,0,2020-09-15T09:18:59Z,15,9,9,"['ashis', 'ki', 'video', 'chouria']","['ashi', 'ki', 'video', 'chouria']",0.0,0.0,1.0,0.0,0.0,0.0,0.75,0,1,0,1,neu
1303,Rahul Rabidas,i m from bangalore i m loving this,5,0,2020-09-15T09:18:59Z,15,9,9,"['i', 'm', 'from', 'bangalore', 'i', 'm', 'loving', 'this']","['i', 'm', 'from', 'bangalor', 'i', 'm', 'love', 'this']",0.5994,0.0,0.435,0.565,0.6,0.95,0.625,0,1,0,1,pos
1304,Dilip Barui,holi pe nasha karke rabbi ne charas fooka best line ashish is the best,18,0,2020-09-15T03:17:54Z,15,3,9,"['holi', 'pe', 'nasha', 'karke', 'rabbi', 'ne', 'charas', 'fooka', 'best', 'line', 'ashish', 'is', 'the', 'best']","['holi', 'pe', 'nasha', 'kark', 'rabbi', 'ne', 'chara', 'fooka', 'best', 'line', 'ashish', 'is', 'the', 'best']",0.8555,0.0,0.588,0.412,1.0,0.3,0.2857142857142857,0,1,0,1,neu
1305,Taslima Begum,i am from bangladesh tiis video is awesome,1,0,2020-09-15T03:17:54Z,15,3,9,"['i', 'am', 'from', 'bangladesh', 'tiis', 'video', 'is', 'awesome']","['i', 'am', 'from', 'bangladesh', 'tii', 'video', 'is', 'awesom']",0.6249,0.0,0.594,0.406,1.0,1.0,0.375,0,1,0,1,neu
1306,Devil EG,aashish bhai youtube matt chhorna mai tereko padhhayega,1,0,2020-09-14T07:30:15Z,14,7,9,"['aashish', 'bhai', 'youtube', 'matt', 'chhorna', 'mai', 'tereko', 'padhhayega']","['aashish', 'bhai', 'youtub', 'matt', 'chhorna', 'mai', 'tereko', 'padhhayega']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,neu
1307,Threelly AI,eating a peanut butter and onion sandwich to calm the mind whilst watching this https chrome google com webstore detail threelly ai for youtube dfohlnjmjiipcppekkbhbabjbnikkibo,0,0,2020-09-14T07:30:15Z,14,7,9,"['eating', 'a', 'peanut', 'butter', 'and', 'onion', 'sandwich', 'to', 'calm', 'the', 'mind', 'whilst', 'watching', 'this', 'https', 'chrome', 'google', 'com', 'webstore', 'detail', 'threelly', 'ai', 'for', 'youtube', 'dfohlnjmjiipcppekkbhbabjbnikkibo']","['eat', 'a', 'peanut', 'butter', 'and', 'onion', 'sandwich', 'to', 'calm', 'the', 'mind', 'whilst', 'watch', 'this', 'https', 'chrome', 'googl', 'com', 'webstor', 'detail', 'threelli', 'ai', 'for', 'youtub', 'dfohlnjmjiipcppekkbhbabjbnikkibo']",0.3182,0.0,0.909,0.091,0.30000000000000004,0.75,0.35999999999999993,0,0,0,0,neu
1308,SEAN ALEMAO,at last ashish in filter copy,0,0,2020-09-13T19:33:41Z,13,19,9,"['at', 'last', 'ashish', 'in', 'filter', 'copy']","['at', 'last', 'ashish', 'in', 'filter', 'copi']",0.0,0.0,1.0,0.0,0.0,0.06666666666666668,0.5,0,0,0,0,neu
1309,YO YO KANHA,who has taken science side learn this periodic table,0,0,2020-09-13T19:33:41Z,13,19,9,"['who', 'has', 'taken', 'science', 'side', 'learn', 'this', 'periodic', 'table']","['who', 'has', 'taken', 'scienc', 'side', 'learn', 'this', 'period', 'tabl']",0.0,0.0,1.0,0.0,0.0,0.0,1.1111111111111114,0,0,0,0,neu
1310,sumit kalyan,super video u r legend mr ashish u r,2,0,2020-09-13T10:19:57Z,13,10,9,"['super', 'video', 'u', 'r', 'legend', 'mr', 'ashish', 'u', 'r']","['super', 'video', 'u', 'r', 'legend', 'mr', 'ashish', 'u', 'r']",0.5994,0.0,0.506,0.494,0.3333333333333333,0.6666666666666666,0.7777777777777779,0,1,0,1,neu
1311,youtube stories,wow dam good idea bro to learn periodic table,0,0,2020-09-13T10:19:57Z,13,10,9,"['wow', 'dam', 'good', 'idea', 'bro', 'to', 'learn', 'periodic', 'table']","['wow', 'dam', 'good', 'idea', 'bro', 'to', 'learn', 'period', 'tabl']",0.7717,0.0,0.511,0.489,0.4,0.8,0.8888888888888891,0,0,0,0,neu
1312,rundha Vishwakarma,i will subscribe only ashish chanchalini video not another one video because i love ashish chanchalini video,1,0,2020-09-13T06:43:56Z,13,6,9,"['i', 'will', 'subscribe', 'only', 'ashish', 'chanchalini', 'video', 'not', 'another', 'one', 'video', 'because', 'i', 'love', 'ashish', 'chanchalini', 'video']","['i', 'will', 'subscrib', 'onli', 'ashish', 'chanchalini', 'video', 'not', 'anoth', 'one', 'video', 'becaus', 'i', 'love', 'ashish', 'chanchalini', 'video']",0.6369,0.0,0.769,0.231,0.25,0.8,0.823529411764706,0,1,0,1,neu
1313,Deepraj Rana,enjoying every video pleas give new video every day,0,0,2020-09-13T06:43:56Z,13,6,9,"['enjoying', 'every', 'video', 'pleas', 'give', 'new', 'video', 'every', 'day']","['enjoy', 'everi', 'video', 'plea', 'give', 'new', 'video', 'everi', 'day']",0.5267,0.0,0.7020000000000001,0.298,0.3181818181818182,0.5272727272727272,0.8888888888888891,0,0,0,0,neu
1314,Pro Gamer,is he was youer real parents,1,0,2020-09-12T14:43:35Z,12,14,9,"['is', 'he', 'was', 'youer', 'real', 'parents']","['is', 'he', 'was', 'youer', 'real', 'parent']",0.0,0.0,1.0,0.0,0.2,0.30000000000000004,0.3333333333333333,0,1,0,1,neu
